provincia,partido,localidad,poblacion,adsl,cablemodem,dial_up,fibra_optica,satelital,wireless,telefonia_fija,3g,4g,link_indec,latitud,longitud
santa_fe,las_colonias,san_mariano,218,NO,NO,NO,NO,NO,NO,SI,NO,NO,82070280,-31.6702105890861,-61.3480211476449
santa_fe,las_colonias,santa_clara_de_buena_vista,2540,NO,SI,NO,NO,NO,NO,SI,SI,SI,82070290,-31.7657963305203,-61.3210236384566
santa_fe,las_colonias,santo_domingo,1470,NO,NO,NO,NO,NO,SI,SI,NO,SI,82070300,-31.1222768363914,-60.8888854567848
santa_fe,rosario,fighiera,4034,SI,NO,NO,NO,NO,SI,SI,SI,SI,82084130,-33.1950187794417,-60.4706038463519
santa_fe,rosario,funes,23281,SI,SI,NO,SI,SI,SI,SI,SI,SI,82084140,-32.922782783063,-60.8121802825957
santa_fe,rosario,general_lagos,3419,SI,NO,NO,SI,NO,SI,SI,SI,SI,82084150,-33.1121588884353,-60.5665737837063
santa_fe,rosario,granadero_baigorria,36994,NO,SI,NO,SI,NO,SI,SI,SI,SI,82084160,-32.8613641656775,-60.7062159770827
santa_fe,rosario,ibarlucea,3698,NO,SI,NO,SI,NO,SI,SI,SI,SI,82084170,-32.8512561304404,-60.7884936646076
santa_fe,rosario,kilometro_101,36,SI,NO,NO,NO,SI,NO,NO,SI,SI,82084180,-33.060584803082,-60.6856440118334
santa_fe,rosario,los_muchachos__la_alborada,129,NO,NO,NO,NO,NO,NO,NO,NO,NO,82084190,-33.0915734104105,-60.7354254261055
santa_fe,rosario,monte_flores,166,SI,NO,NO,NO,NO,NO,NO,SI,SI,82084200,-33.0800073993365,-60.6355226681116
santa_fe,rosario,perez,26448,SI,NO,NO,SI,SI,SI,SI,SI,SI,82084210,-32.99881116903,-60.7721592101064
santa_fe,rosario,pinero_est_erasto,1146,NO,SI,NO,SI,NO,NO,NO,NO,SI,82084220,-33.1112071010784,-60.7964961630631
buenos_aires,9_de_julio,alfredo_demarchi_est_facundo_quiroga,1853,SI,NO,NO,NO,NO,NO,SI,SI,SI,6588010,-35.2929819536873,-61.4072542128
buenos_aires,9_de_julio,carlos_maria_naon,497,NO,NO,NO,NO,NO,NO,SI,SI,SI,6588020,-35.239499381663,-60.8251358750153
buenos_aires,9_de_julio,dudignac,2670,NO,NO,SI,NO,NO,SI,SI,SI,SI,6588040,-35.6511928511123,-60.7098962799094
buenos_aires,9_de_julio,la_aurora_est_la_nina,531,NO,NO,NO,NO,NO,NO,NO,NO,NO,6588050,-35.4079467934432,-61.2105668204871
buenos_aires,9_de_julio,manuel_b_gonnet_est_french,748,SI,NO,NO,SI,NO,NO,SI,SI,SI,6588060,-35.5201414507378,-60.9989487976537
buenos_aires,9_de_julio,marcelino_ugarte_est_dennehy,76,NO,NO,NO,NO,NO,NO,SI,SI,SI,6588070,-35.3462662593318,-60.7453446826815
buenos_aires,9_de_julio,morea,347,NO,NO,NO,NO,NO,SI,SI,NO,NO,6588080,-35.5563880098445,-60.5605940553161
buenos_aires,9_de_julio,norumbega,57,NO,NO,NO,NO,NO,NO,SI,NO,NO,6588090,-35.5357392707567,-60.7928143632315
buenos_aires,9_de_julio,patricios,745,SI,NO,NO,NO,NO,SI,SI,SI,NO,6588110,-35.4395526972374,-60.7174384712323
buenos_aires,9_de_julio,villa_general_fournier_est_9_de_julio_sud,566,NO,NO,NO,SI,NO,SI,SI,SI,SI,6588120,-35.4989239490928,-60.8647207106461
buenos_aires,adolfo_alsina,carhue,9660,SI,NO,SI,SI,NO,SI,SI,SI,SI,6007010,-37.1774801030509,-62.7578962604015
buenos_aires,adolfo_alsina,colonia_san_miguel_arcangel,563,NO,NO,NO,SI,NO,NO,SI,NO,NO,6007020,-37.4486186469627,-63.117609405389
buenos_aires,adolfo_alsina,delfin_huergo,14,NO,NO,NO,NO,NO,NO,NO,NO,NO,6007030,-37.3173292631958,-63.2331690622102
buenos_aires,adolfo_alsina,espartillar,21,NO,NO,NO,NO,NO,NO,NO,NO,SI,6007040,-37.3563345638716,-62.4387637810214
buenos_aires,berisso,villa_independencia,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6098010,-34.8829519743895,-57.8614892695719
buenos_aires,berisso,villa_nueva,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,6098010,-34.8957079362353,-57.9108816644737
buenos_aires,berisso,villa_portena,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6098010,-34.891043310448,-57.8963773978494
buenos_aires,berisso,villa_progreso,0,NO,NO,NO,SI,NO,SI,NO,NO,NO,6098010,-34.9308766123633,-57.8468799885622
buenos_aires,berisso,villa_san_carlos,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6098010,-34.8838130805,-57.87701595642
buenos_aires,berisso,villa_zula,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6098010,-34.9221646298322,-57.8009664840662
buenos_aires,bolivar,hale,211,SI,NO,NO,NO,NO,NO,SI,NO,NO,6105010,-36.0010429767568,-60.8534495072374
buenos_aires,bolivar,juan_f_ibarra,33,NO,NO,NO,SI,NO,NO,NO,NO,NO,6105020,-36.3498770527922,-61.2552591224518
buenos_aires,bolivar,mariano_unzue,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6105060,-36.1440485245343,-61.0116010100704
buenos_aires,bolivar,paula,40,NO,NO,NO,NO,NO,NO,NO,NO,NO,6105040,-36.5053183545527,-61.0243287245345
buenos_aires,bolivar,pirovano,1551,NO,NO,NO,NO,NO,SI,SI,SI,NO,6105050,-36.5109170215402,-61.5545516558692
buenos_aires,bolivar,san_carlos_de_bolivar_est_bolivar,26242,SI,SI,SI,SI,SI,SI,SI,SI,SI,6105060,-36.2295602208798,-61.1131898679983
buenos_aires,bolivar,urdampilleta,2643,NO,NO,SI,NO,NO,SI,SI,SI,SI,6105070,-36.4329292363695,-61.4191160192421
buenos_aires,bolivar,villa_lynch_pueyrredon,62,NO,NO,NO,NO,NO,NO,NO,NO,NO,6105080,-36.6025793254646,-61.3618625494725
buenos_aires,bragado,asamblea,7,NO,NO,NO,NO,NO,NO,NO,NO,NO,6112005,-35.2267581272748,-60.4168952837295
buenos_aires,bragado,bragado,33222,SI,SI,SI,SI,NO,SI,SI,SI,SI,6112010,-35.118942299763,-60.4879147568209
buenos_aires,bragado,comodoro_py,634,NO,NO,NO,SI,NO,SI,NO,SI,SI,6112020,-35.3233100374631,-60.5217314911689
salta,cerrillos,barrio_las_tunas,0,NO,NO,NO,SI,NO,NO,NO,NO,SI,66035030,-24.8581686105385,-65.3991341395925
salta,cerrillos,barrio_los_olmos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,66035030,-24.8784306645047,-65.466289926351
buenos_aires,la_plata,la_plata,207620,SI,SI,SI,SI,SI,SI,SI,SI,SI,6441030,-34.920863104693,-57.9540560062469
buenos_aires,la_plata,la_providencia,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6441030,-35.0232476,-58.2307028
buenos_aires,la_plata,lisandro_olmos,0,NO,SI,NO,SI,NO,SI,NO,SI,SI,6441030,-34.9976086009747,-58.043377425691
buenos_aires,la_plata,lomas_de_copello,420,NO,NO,NO,NO,NO,NO,NO,NO,NO,6441040,-34.9520385659845,-57.8409385980167
buenos_aires,la_plata,los_hornos,0,NO,SI,NO,SI,NO,SI,NO,SI,SI,6441030,-34.973715513981,-57.9850539062724
buenos_aires,la_plata,manuel_b_gonnet,0,NO,SI,NO,SI,NO,NO,SI,SI,SI,6441030,-34.8819511933447,-58.0189915342036
buenos_aires,la_plata,poblet,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6441030,-35.0604581,-57.9547426
buenos_aires,la_plata,ringuelet,0,NO,SI,NO,SI,NO,NO,SI,SI,SI,6441030,-34.8910544941568,-57.9913781921596
buenos_aires,la_plata,rufino_de_elizalde,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6441030,-34.9710900774179,-57.9524351288235
buenos_aires,la_plata,ruta_del_sol,2312,SI,NO,NO,SI,NO,NO,SI,SI,NO,6441050,-34.9437333541431,-58.1732652389706
buenos_aires,la_plata,tolosa,0,NO,SI,NO,SI,NO,NO,SI,SI,SI,6441030,-34.9007699307169,-57.9821293495972
buenos_aires,lincoln,roberts,2982,NO,NO,SI,SI,NO,NO,SI,SI,SI,6469100,-35.1440875676884,-61.9707859541264
buenos_aires,lincoln,triunvirato,76,NO,NO,NO,NO,NO,NO,NO,NO,NO,6469110,-34.6758379792473,-61.4657087059048
buenos_aires,loberia,arenas_verdes,12,NO,NO,NO,NO,NO,NO,NO,SI,SI,6476010,-38.5463782386967,-58.557322112625
buenos_aires,loberia,licenciado_matienzo,76,NO,NO,NO,NO,NO,SI,NO,NO,NO,6476020,-37.9097927118145,-58.9120965943062
buenos_aires,loberia,loberia,13005,SI,NO,SI,SI,SI,SI,SI,SI,SI,6476030,-38.165273387122,-58.7822303314999
buenos_aires,loberia,pieres,36,NO,NO,NO,NO,NO,SI,SI,NO,SI,6476040,-38.3962306181995,-58.670580006548
buenos_aires,loberia,san_manuel,1126,NO,NO,NO,SI,NO,SI,SI,SI,SI,6476050,-37.7892829007834,-58.8486476710495
buenos_aires,loberia,tamangueyu,438,NO,NO,NO,NO,NO,NO,NO,NO,NO,6476060,-38.2010112434137,-58.7373143964601
buenos_aires,lobos,antonio_carboni,295,SI,NO,SI,SI,NO,SI,SI,NO,NO,6483010,-35.2033088915799,-59.3449562581802
buenos_aires,lobos,elvira,133,NO,NO,NO,SI,NO,SI,SI,NO,NO,6483020,-35.243272141682,-59.4860397931491
buenos_aires,lobos,laguna_de_lobos,509,NO,NO,NO,NO,NO,NO,NO,SI,SI,6483030,-35.2747624905943,-59.1339060011927
buenos_aires,lobos,lobos,29868,SI,SI,SI,SI,NO,SI,SI,SI,SI,6483040,-35.1858677983922,-59.0957115706922
buenos_aires,lobos,salvador_maria,830,SI,NO,NO,SI,NO,SI,SI,NO,NO,6483050,-35.3028071422894,-59.1696841440203
caba,comuna_01,monserrat,39914,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6126880821742,-58.379652044818
chaco,12_de_octubre,general_pinedo,13042,SI,NO,NO,SI,SI,SI,SI,SI,SI,22036030,-27.3252979421708,-61.282210419911
chaco,12_de_octubre,meson_de_fierro,423,NO,NO,NO,NO,NO,SI,NO,NO,NO,22036040,-27.4312285767758,-61.0177584158265
chaco,12_de_octubre,pampa_landriel,333,NO,NO,NO,NO,NO,NO,NO,NO,NO,22036050,-27.3957449255406,-61.1029787390413
chaco,1o_de_mayo,barrio_de_los_pescadores,795,NO,NO,NO,NO,NO,NO,NO,NO,NO,22126010,-27.4480426212168,-58.8551013275047
chaco,1o_de_mayo,colonia_benitez,2212,SI,NO,NO,SI,SI,SI,SI,SI,SI,22126020,-27.3305884379906,-58.9450102746869
chaco,1o_de_mayo,margarita_belen,5701,SI,NO,NO,SI,NO,SI,SI,SI,SI,22126030,-27.2616473234151,-58.9741473116095
caba,comuna_13,belgrano,126831,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5548815240237,-58.4502890947349
entre_rios,diamante,aldea_brasilera,895,NO,NO,NO,NO,NO,SI,SI,SI,SI,30021010,-31.8922864518526,-60.591797746941
entre_rios,diamante,aldea_grapschental,25,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021015,-31.9563723140333,-60.4961051979678
entre_rios,diamante,aldea_protestante,519,SI,NO,NO,SI,NO,SI,SI,NO,NO,30021020,-32.0308328904873,-60.5643359117847
entre_rios,diamante,aldea_salto,102,NO,NO,NO,NO,NO,NO,SI,NO,NO,30021030,-31.9260358583332,-60.5483852721123
entre_rios,diamante,aldea_san_francisco,42,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021040,-31.9625681226479,-60.635713481626
entre_rios,diamante,aldea_spatzenkutter,355,NO,NO,NO,NO,NO,SI,NO,NO,NO,30021050,-31.9485292712546,-60.5803966416062
entre_rios,diamante,aldea_valle_maria,2149,NO,NO,NO,SI,NO,SI,SI,NO,SI,30021060,-31.9922440087904,-60.5878502274446
entre_rios,diamante,colonia_ensayo,255,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021070,-31.8672572611199,-60.5752901869571
entre_rios,diamante,costa_grande,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021127,-32.1382752741,-60.4330334152
chaco,2_de_abril,hermoso_campo,5011,NO,SI,NO,SI,SI,NO,SI,SI,SI,22039010,-27.610539212014,-61.344844244037
chaco,2_de_abril,itin,441,NO,NO,NO,SI,NO,NO,NO,NO,NO,22039020,-27.4876216159572,-61.3238818419592
chaco,25_de_mayo,colonia_aborigen,1272,NO,NO,NO,NO,NO,SI,NO,NO,NO,22168010,-26.9583436350996,-60.1902370459592
chaco,25_de_mayo,machagai,21997,SI,SI,NO,SI,NO,SI,SI,SI,SI,22168020,-26.9287335504143,-60.0477196130638
chaco,25_de_mayo,napalpi,39,NO,NO,NO,NO,NO,NO,NO,NO,NO,22168030,-26.9032617040064,-60.1173839257014
chaco,9_de_julio,las_brenas,22953,SI,NO,NO,SI,SI,NO,SI,SI,SI,22105010,-27.0885167236059,-61.0836993088858
chaco,almirante_brown,concepcion_del_bermejo,5309,NO,NO,NO,SI,SI,SI,SI,SI,SI,22007010,-26.602273964006,-60.9492636999567
chaco,almirante_brown,los_frentones,5520,NO,NO,NO,SI,SI,NO,SI,NO,SI,22007020,-26.4082976307567,-61.4134271371597
chaco,almirante_brown,pampa_del_infierno,9063,NO,NO,NO,SI,SI,SI,SI,SI,SI,22007030,-26.5063974406178,-61.1764901971888
chaco,almirante_brown,rio_muerto,1052,NO,NO,NO,NO,NO,NO,NO,NO,NO,22007040,-26.3078818113872,-61.6540440649869
chaco,almirante_brown,taco_pozo,7813,NO,NO,NO,SI,SI,NO,SI,NO,SI,22007050,-25.6156598937138,-63.2692964997065
chaco,bermejo,general_vedia,1751,SI,NO,NO,SI,SI,SI,SI,NO,SI,22014010,-26.9349378591637,-58.6612848328678
chaco,bermejo,isla_del_cerrito,1758,NO,NO,NO,NO,SI,NO,SI,NO,NO,22014020,-27.2927852739485,-58.6178377359072
entre_rios,diamante,diamante,19142,SI,SI,NO,NO,NO,SI,SI,SI,SI,30021080,-32.0671549441222,-60.6377365188118
entre_rios,diamante,estacion_camps,171,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021090,-32.1133207438253,-60.2299017967384
entre_rios,diamante,estacion_puiggari,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021140,-32.0602299925107,-60.4435729044204
entre_rios,diamante,general_alvear,438,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021100,-31.9494541080354,-60.6779497259324
entre_rios,diamante,general_racedo,514,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021110,-31.9840164487261,-60.4083912285494
entre_rios,diamante,general_ramirez,8868,SI,SI,NO,NO,NO,SI,SI,SI,SI,30021120,-32.1772714430842,-60.1985605811767
entre_rios,diamante,la_juanita,22,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021123,-31.8753768018271,-60.649121973368
entre_rios,diamante,las_jaulas,44,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021127,-31.8327184836082,-60.6048471558247
entre_rios,diamante,paraje_la_virgen,59,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021130,-31.917362571918,-60.6531968809921
entre_rios,diamante,puerto_las_cuevas,585,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021140,-32.3342284848162,-60.4872902471305
entre_rios,diamante,strobel,0,NO,SI,NO,NO,NO,NO,NO,SI,SI,30021120,-32.0585362988015,-60.6108078415946
entre_rios,diamante,villa_libertador_san_martin,6312,SI,NO,NO,NO,NO,SI,SI,SI,SI,30021150,-32.0697561751369,-60.4624463940416
entre_rios,federacion,chajari,32734,SI,SI,NO,SI,NO,SI,SI,SI,SI,30028010,-30.7540759107669,-57.9841625878637
entre_rios,federacion,colonia_alemana,137,NO,NO,NO,NO,NO,SI,NO,NO,NO,30028020,-30.896158506292,-58.0221576342783
entre_rios,federacion,colonia_ensanche_sauce,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,30028090,-30.8567132993029,-57.8648918069168
entre_rios,federacion,colonia_la_argentina,207,NO,NO,NO,NO,NO,SI,NO,SI,SI,30028040,-31.0739,-58.0258
entre_rios,federacion,colonia_pena,58,NO,NO,NO,NO,NO,SI,NO,NO,NO,30028050,-30.7974915997552,-58.1756384659062
entre_rios,federacion,colonia_santa_maria,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,30028040,-30.5993375212861,-58.1858011706289
mendoza,rivadavia,rivadavia,31038,SI,NO,SI,SI,SI,SI,SI,SI,SI,50084140,-33.19403215031,-68.4736188877526
mendoza,rivadavia,santa_maria_de_oro,609,NO,NO,NO,NO,NO,SI,NO,NO,NO,50084150,-33.2059806305116,-68.4335589109359
mendoza,san_carlos,barrio_carrasco,135,NO,NO,NO,NO,NO,NO,NO,NO,NO,50091005,-33.8321066130502,-69.0490032074462
mendoza,san_carlos,barrio_el_cepillo,109,NO,NO,NO,NO,NO,SI,NO,NO,NO,50091010,-33.8386533809471,-69.1303497215532
mendoza,san_carlos,chilecito,1033,NO,NO,NO,NO,NO,SI,NO,SI,SI,50091020,-33.8934020968296,-69.0804633582269
mendoza,san_carlos,eugenio_bustos,5591,SI,NO,NO,NO,NO,SI,SI,SI,SI,50091030,-33.7850224488548,-69.0729045258216
mendoza,san_carlos,la_consulta,8241,SI,NO,NO,NO,SI,SI,SI,SI,SI,50091040,-33.7386757381913,-69.1281255649691
mendoza,san_carlos,pareditas,1021,NO,NO,NO,SI,NO,SI,SI,SI,SI,50091050,-33.9452563037172,-69.0824859034273
mendoza,san_carlos,san_carlos,3886,NO,SI,NO,NO,NO,SI,NO,SI,SI,50091060,-33.7744494556708,-69.0490909178745
mendoza,san_martin,alto_salvador,0,NO,NO,NO,SI,NO,SI,NO,NO,NO,50098090,-33.0359716817131,-68.4708407197208
mendoza,san_martin,alto_verde,1627,NO,NO,NO,SI,NO,SI,NO,NO,NO,50098020,-33.1195037386563,-68.4180218961221
mendoza,san_martin,barrio_chivilcoy,403,NO,NO,NO,NO,NO,NO,NO,NO,NO,50098030,-33.0411467362082,-68.3541527366296
mendoza,san_martin,barrio_emanuel,75,NO,NO,NO,NO,NO,NO,NO,NO,NO,50098040,-32.8468555962866,-68.4100199226668
mendoza,san_martin,barrio_la_estacion,111,NO,NO,NO,NO,NO,NO,NO,NO,NO,50098045,-33.155290161095,-68.3543621643557
mendoza,san_martin,barrio_los_charabones,227,NO,NO,NO,NO,NO,NO,NO,NO,NO,50098050,-32.9785115683367,-68.3051018239824
mendoza,san_martin,barrio_ntra_sra_de_fatima,203,NO,NO,NO,NO,NO,NO,NO,SI,SI,50098055,-33.1309714824444,-68.351277983232
mendoza,san_martin,chapanay,1486,NO,NO,SI,SI,NO,SI,SI,SI,SI,50098060,-32.9801177295667,-68.4765253845307
mendoza,san_martin,chivilcoy,550,NO,NO,NO,NO,NO,NO,NO,NO,NO,50098070,-33.038335582925,-68.4594029398778
mendoza,san_martin,el_espino,376,NO,NO,NO,NO,NO,SI,NO,NO,NO,50098073,-33.077333062302,-68.3982838200909
salta,cerrillos,barrio_los_pinares,0,SI,NO,NO,SI,NO,SI,NO,NO,NO,66035030,-24.8581686105385,-65.3991341395925
salta,cerrillos,cerrillos,11869,SI,SI,NO,SI,SI,SI,SI,SI,SI,66035010,-24.899748268594,-65.4884058419647
salta,cerrillos,la_merced,7708,NO,NO,NO,SI,SI,SI,SI,SI,SI,66035020,-24.9660896493444,-65.4895901036815
salta,cerrillos,san_agustin,743,NO,NO,NO,SI,SI,SI,SI,NO,NO,66035030,-24.9967896088099,-65.4377599331623
salta,cerrillos,villa_los_alamos,8587,NO,NO,NO,NO,NO,NO,NO,SI,SI,66035040,-24.8630942974132,-65.4594268472934
salta,chicoana,barrio_finca_la_maroma,69,NO,NO,NO,SI,NO,NO,NO,NO,NO,66042003,-25.1512347050013,-65.4426106862489
salta,chicoana,barrio_la_rotonda,989,NO,NO,NO,SI,NO,SI,NO,NO,NO,66042005,-25.0825653440585,-65.5369944152078
salta,chicoana,barrio_santa_teresita,721,NO,NO,NO,SI,NO,NO,NO,NO,NO,66042007,-25.0370260259242,-65.5726459572587
salta,chicoana,chicoana,4202,SI,NO,NO,SI,SI,SI,SI,SI,SI,66042010,-25.1056023710125,-65.5368903535961
salta,chicoana,el_carril,9658,SI,SI,NO,SI,SI,SI,SI,SI,SI,66042020,-25.0768547028405,-65.4938473919709
salta,general_guemes,campo_santo,5868,SI,NO,NO,SI,SI,SI,SI,SI,SI,66049010,-24.6839924533229,-65.102855681603
salta,general_guemes,cobos,895,NO,NO,NO,SI,NO,SI,NO,NO,NO,66049020,-24.7414709076566,-65.0839324652619
salta,general_guemes,el_bordo,5833,NO,NO,NO,SI,NO,SI,NO,NO,NO,66049030,-24.6621589660645,-65.1052551269531
san_juan,caucete,caucete,28222,SI,NO,NO,NO,NO,SI,SI,SI,SI,70035020,-31.6514787868907,-68.2821404352408
san_juan,caucete,el_rincon,553,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035030,-31.6648793452851,-68.3211580078388
san_juan,caucete,las_talas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035050,-31.6009569892315,-68.2979743657121
san_juan,caucete,las_talas__los_medanos,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035040,-31.6009569892314,-68.2979743657121
san_juan,caucete,los_medanos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035050,-31.6267504756331,-68.2618585178493
san_juan,caucete,marayes,99,NO,NO,NO,NO,NO,NO,NO,NO,NO,70035050,-31.4776695630337,-67.3093651877693
san_juan,caucete,pie_de_palo,817,NO,NO,NO,NO,NO,NO,NO,SI,SI,70035060,-31.6609347801137,-68.2204015492999
san_juan,caucete,vallecito,404,NO,NO,NO,NO,NO,SI,NO,NO,NO,70035070,-31.7403744670002,-67.9885245900589
san_juan,caucete,villa_independencia,823,NO,NO,NO,NO,NO,SI,NO,NO,NO,70035080,-31.6245292071939,-68.3138150331219
san_juan,chimbas,chimbas,87258,SI,NO,SI,SI,NO,SI,SI,SI,SI,70042010,-31.4929011532856,-68.4840477499344
san_juan,chimbas,el_mogote,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,70042010,-31.4800263304441,-68.4821821646732
san_juan,chimbas,villa_paula_albarracin,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,70042010,-31.4936358990356,-68.5357082138994
san_juan,iglesia,angualasto,316,NO,NO,NO,NO,SI,SI,NO,SI,SI,70049010,-30.0536455973497,-69.1717079231376
san_juan,iglesia,bella_vista,325,NO,NO,NO,NO,NO,SI,NO,NO,NO,70049020,-30.4401531794669,-69.2447866603611
san_juan,iglesia,iglesia,661,NO,NO,NO,NO,SI,SI,SI,NO,NO,70049030,-30.4128218913916,-69.2051642049627
san_juan,iglesia,las_flores,906,NO,NO,NO,NO,SI,SI,SI,SI,SI,70049040,-30.3242644504455,-69.2453069928074
san_juan,iglesia,pismanta,98,NO,NO,NO,NO,SI,SI,NO,NO,NO,70049050,-30.2709800462776,-69.2286104874715
san_juan,iglesia,rodeo,2625,NO,NO,NO,NO,NO,SI,SI,SI,SI,70049060,-30.209958054186,-69.1336132382893
san_juan,iglesia,tudcum,699,NO,NO,NO,NO,NO,SI,SI,NO,NO,70049070,-30.1883781131447,-69.2702835946583
santa_fe,general_obligado,reconquista,70549,SI,SI,SI,SI,SI,SI,SI,SI,SI,82049180,-29.1451468389264,-59.6510730563582
santa_fe,general_obligado,san_antonio_de_obligado,2579,SI,SI,NO,NO,SI,SI,SI,NO,SI,82049190,-28.3823470938865,-59.2645742897512
santa_fe,general_obligado,tacuarendi_emb_kilometro_421,2586,SI,SI,NO,NO,NO,SI,SI,SI,SI,82049200,-28.4202062467088,-59.2556740044459
santa_fe,general_obligado,villa_ana,2696,NO,NO,NO,NO,SI,NO,SI,NO,SI,82049210,-28.4933207178133,-59.6141214862397
santa_fe,general_obligado,villa_guillermina,4555,SI,SI,NO,NO,SI,SI,SI,SI,SI,82049220,-28.2450754331528,-59.4547598305134
santa_fe,general_obligado,villa_ocampo,15037,SI,SI,NO,NO,SI,NO,SI,SI,SI,82049230,-28.4904509578913,-59.3587641281681
santa_fe,iriondo,barrio_cicarelli,28,NO,NO,NO,NO,NO,SI,NO,NO,NO,82056010,-32.6103776107001,-61.3244409322018
santa_fe,iriondo,bustinza,1098,SI,NO,NO,SI,NO,SI,SI,NO,SI,82056020,-32.7399961772877,-61.2915869736645
santa_fe,iriondo,canada_de_gomez,29205,SI,SI,NO,SI,NO,SI,SI,SI,SI,82056030,-32.8166867292145,-61.3899661468272
santa_fe,iriondo,carrizales_est_clarke,1041,SI,SI,NO,SI,NO,NO,SI,NO,SI,82056040,-32.5112871642714,-61.0305147885477
tucuman,monteros,pueblo_independencia,3530,SI,NO,NO,NO,NO,NO,SI,SI,SI,90070040,-27.2207848342688,-65.527417311463
tucuman,monteros,rio_seco,5131,SI,NO,NO,SI,NO,SI,SI,SI,SI,90070050,-27.2690482043801,-65.5593459528459
tucuman,monteros,santa_lucia,5704,SI,NO,NO,NO,NO,SI,SI,NO,NO,90070060,-27.0930813575252,-65.5325624964532
tucuman,monteros,sargento_moya,575,NO,NO,NO,NO,NO,SI,NO,NO,NO,90070070,-27.2278200846423,-65.6598562004025
tucuman,monteros,soldado_maldonado,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,90070080,-27.1423360079647,-65.5656822015637
tucuman,monteros,teniente_berdina,907,NO,NO,NO,NO,NO,SI,NO,NO,NO,90070090,-27.050034787094,-65.4875831419552
tucuman,monteros,villa_quinteros,4240,SI,NO,NO,NO,NO,SI,SI,SI,SI,90070100,-27.2536712257247,-65.5524720047212
tucuman,rio_chico,aguilares,32908,SI,NO,NO,NO,NO,SI,SI,SI,SI,90077010,-27.4298511184032,-65.6204066716154
tucuman,rio_chico,ingenio_santa_barbara,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,90077020,-27.4557975105898,-65.6064955796251
tucuman,rio_chico,los_sarmientos,3010,SI,NO,NO,NO,NO,NO,SI,NO,NO,90077020,-27.413720870217,-65.695439891394
tucuman,rio_chico,rio_chico,758,NO,NO,NO,NO,NO,SI,NO,NO,NO,90077030,-27.4809961150586,-65.6214061319444
tucuman,rio_chico,santa_ana,7871,SI,NO,NO,NO,NO,NO,SI,NO,SI,90077040,-27.4722321360222,-65.6841675424243
tucuman,rio_chico,villa_clodomiro_hileret,699,NO,NO,NO,NO,NO,NO,NO,NO,NO,90077050,-27.4739466117854,-65.6592300213907
tucuman,simoca,atahona,399,NO,NO,NO,NO,NO,SI,NO,SI,NO,90091010,-27.4175004497156,-65.2878399932446
tucuman,simoca,monteagudo,880,NO,NO,NO,NO,NO,SI,NO,SI,SI,90091020,-27.5109095164641,-65.2776930194393
tucuman,simoca,nueva_trinidad,214,NO,NO,NO,NO,NO,SI,NO,NO,NO,90091030,-27.4845113363814,-65.4912509331708
tucuman,simoca,santa_cruz,187,NO,NO,NO,NO,NO,NO,NO,NO,NO,90091040,-27.3865618797716,-65.4563894902029
tucuman,simoca,simoca,8351,NO,NO,NO,NO,NO,SI,SI,SI,SI,90091050,-27.2624226707095,-65.3552894738936
tucuman,simoca,villa_chicligasta,291,NO,NO,NO,NO,NO,SI,NO,NO,NO,90091060,-27.4352233904382,-65.163544429074
buenos_aires,adolfo_alsina,esteban_agustin_gascon,104,NO,NO,NO,SI,NO,NO,SI,NO,NO,6007050,-37.4544378016288,-63.2565950033782
buenos_aires,adolfo_alsina,la_pala,27,NO,NO,NO,NO,NO,NO,NO,NO,NO,6007060,-36.6613400852941,-63.3661281675236
